UserID,JobID,ApplicationDate,Status,Rating
981039,10074,2023-07-07,Interviewed,2.0
988849,9806,2023-04-15,Rejected,
988849,11834,2023-12-24,Rejected,
977732,4541,2023-12-02,Interviewed,5.0
977732,7237,2023-05-10,Interviewed,3.0
977732,13361,2023-12-19,Interviewed,3.0
977732,13317,2023-08-11,Interviewed,2.0
977732,6754,2023-08-26,Hired,4.0
964190,12346,2023-06-26,Applied,
964190,10879,2023-08-09,Applied,
983117,4234,2023-12-24,Interviewed,1.0
983117,6458,2023-06-24,Rejected,
983117,2740,2023-01-13,Rejected,
983117,13724,2023-09-11,Applied,
983117,2123,2023-08-28,Hired,4.0
979527,11423,2023-09-28,Interviewed,4.0
979527,1219,2023-03-06,Interviewed,2.0
979527,5114,2023-09-17,Hired,1.0
960351,5437,2023-06-03,Hired,3.0
960351,3201,2023-03-10,Rejected,
992834,7228,2023-03-10,Applied,
992834,1771,2023-11-16,Interviewed,5.0
992834,8316,2023-12-01,Hired,1.0
992834,8520,2023-05-15,Interviewed,1.0
964383,13124,2023-11-28,Interviewed,5.0
975755,7151,2023-07-10,Interviewed,4.0
975755,74,2023-12-15,Hired,4.0
975755,9102,2023-10-06,Applied,
970964,3994,2023-09-19,Interviewed,2.0
978025,3970,2023-11-05,Rejected,
978025,5352,2023-12-24,Interviewed,2.0
978025,11347,2023-06-14,Hired,3.0
978025,13987,2023-11-12,Applied,
978025,5598,2023-10-06,Interviewed,5.0
970735,1765,2023-12-04,Rejected,
966204,7198,2023-08-12,Interviewed,2.0
966204,12985,2023-09-17,Rejected,
977279,12924,2023-04-16,Hired,2.0
977279,8957,2023-07-14,Rejected,
977279,7927,2023-12-10,Rejected,
977279,3202,2023-04-27,Applied,
977279,5022,2023-11-26,Hired,4.0
21499,3758,2023-11-18,Applied,
21499,4285,2023-07-28,Applied,
21499,12066,2023-12-12,Applied,
21499,11225,2023-11-08,Interviewed,5.0
21499,3168,2023-03-05,Rejected,
964606,14260,2023-05-14,Rejected,
964606,5180,2023-02-21,Applied,
964606,7787,2023-04-26,Rejected,
964606,10070,2023-04-17,Interviewed,1.0
964606,1162,2023-08-28,Hired,1.0
978767,6315,2023-01-27,Applied,
978767,3093,2023-07-10,Rejected,
978767,9671,2023-08-20,Interviewed,4.0
978767,7560,2023-07-26,Rejected,
990723,12888,2023-09-20,Applied,
990723,5142,2023-07-14,Applied,
990723,12746,2023-09-05,Hired,2.0
990723,4455,2023-03-23,Applied,
990723,11087,2023-02-19,Rejected,
981522,2012,2023-07-21,Applied,
981522,6719,2023-01-26,Hired,5.0
981522,13122,2023-03-15,Hired,1.0
981522,5301,2023-09-17,Applied,
984466,13590,2023-05-18,Interviewed,5.0
984466,11946,2023-03-16,Hired,3.0
984466,373,2023-11-05,Rejected,
984466,10198,2023-11-01,Applied,
961314,2046,2023-08-27,Applied,
961314,5782,2023-11-19,Applied,
961314,13225,2023-09-08,Hired,5.0
961314,11963,2023-02-08,Applied,
961314,6582,2023-10-18,Hired,5.0
934593,4625,2023-01-16,Interviewed,4.0
934593,4293,2023-02-14,Applied,
934593,10879,2023-11-19,Interviewed,3.0
964404,5957,2023-04-28,Interviewed,5.0
969379,5507,2023-06-05,Rejected,
969379,4626,2023-05-19,Rejected,
969379,2634,2023-04-09,Applied,
969379,13070,2023-08-16,Hired,2.0
977641,6812,2023-07-20,Applied,
977641,9908,2023-02-13,Interviewed,2.0
977641,5403,2023-11-18,Hired,3.0
977641,1023,2023-01-15,Rejected,
962373,4954,2023-03-11,Applied,
962373,13081,2023-04-05,Hired,1.0
962373,8773,2023-07-28,Applied,
962373,5941,2023-02-19,Rejected,
958700,7872,2023-03-22,Applied,
979203,8094,2023-10-02,Interviewed,2.0
979203,2343,2023-12-22,Rejected,
989271,9984,2023-06-12,Applied,
989271,12699,2023-11-21,Interviewed,1.0
989271,10184,2023-11-11,Applied,
983941,13893,2023-09-22,Interviewed,3.0
983941,10372,2023-10-25,Rejected,
983941,1339,2023-07-24,Applied,
983941,10891,2023-08-09,Applied,
983941,8933,2023-05-05,Rejected,
970948,5999,2023-08-20,Applied,
970948,4168,2023-09-16,Hired,3.0
971640,11212,2023-04-27,Applied,
971640,3589,2023-07-07,Interviewed,4.0
971640,10747,2023-01-05,Interviewed,2.0
995310,12565,2023-12-02,Rejected,
995310,9717,2023-10-19,Interviewed,3.0
980428,14051,2023-07-06,Hired,4.0
974341,6133,2023-06-06,Applied,
974341,6796,2023-09-19,Interviewed,5.0
974341,14048,2023-07-14,Rejected,
974341,2061,2023-05-03,Interviewed,5.0
974341,7866,2023-06-07,Applied,
967957,2124,2023-11-18,Interviewed,3.0
967957,2629,2023-11-05,Interviewed,2.0
972392,5533,2023-05-08,Interviewed,4.0
972392,10126,2023-11-16,Hired,4.0
972392,12531,2023-10-22,Applied,
972392,8456,2023-06-01,Interviewed,3.0
985161,2013,2023-10-04,Rejected,
985161,231,2023-12-23,Rejected,
985161,7508,2023-03-09,Rejected,
985161,5550,2023-03-04,Applied,
973260,13944,2023-01-04,Rejected,
973260,7383,2023-03-26,Interviewed,2.0
973260,2031,2023-03-07,Hired,5.0
973260,2487,2023-12-09,Interviewed,5.0
814273,4349,2023-12-19,Interviewed,1.0
814273,5899,2023-04-07,Rejected,
814273,14296,2023-05-04,Hired,2.0
814273,14256,2023-09-28,Applied,
974383,12681,2023-04-26,Rejected,
974383,9587,2023-11-12,Interviewed,1.0
973076,1038,2023-03-08,Hired,4.0
973076,310,2023-10-13,Rejected,
994507,8567,2023-01-27,Hired,4.0
994507,11008,2023-03-11,Hired,1.0
994507,5019,2023-02-12,Hired,4.0
994507,14325,2023-05-22,Applied,
981149,11676,2023-03-18,Hired,5.0
998315,979,2023-03-12,Interviewed,4.0
998315,5631,2023-01-12,Interviewed,1.0
998315,8654,2023-04-19,Rejected,
777647,547,2023-04-06,Hired,4.0
777647,13610,2023-04-10,Applied,
777647,7966,2023-01-08,Interviewed,1.0
777647,6268,2023-08-14,Rejected,
777647,8579,2023-07-16,Interviewed,5.0
975919,516,2023-07-07,Interviewed,2.0
975919,8074,2023-03-04,Rejected,
975919,6390,2023-12-22,Interviewed,4.0
975919,6744,2023-09-23,Rejected,
975919,7874,2023-07-01,Rejected,
980108,12184,2023-12-09,Rejected,
980108,7842,2023-12-15,Hired,2.0
980108,464,2023-10-16,Hired,3.0
980108,12537,2023-11-19,Rejected,
978911,524,2023-09-01,Applied,
621635,8448,2023-09-27,Interviewed,4.0
621635,8418,2023-07-01,Hired,3.0
621635,5384,2023-01-17,Hired,4.0
621635,1715,2023-06-20,Rejected,
920951,11068,2023-03-23,Rejected,
920951,5679,2023-03-02,Interviewed,2.0
920951,4326,2023-02-03,Rejected,
889503,5594,2023-09-16,Hired,1.0
889503,1590,2023-07-14,Interviewed,5.0
889503,2671,2023-10-28,Interviewed,1.0
889503,4491,2023-09-02,Rejected,
974539,10857,2023-02-04,Applied,
995315,7193,2023-06-19,Applied,
995315,8541,2023-04-26,Interviewed,3.0
995315,1731,2023-07-22,Rejected,
995315,7777,2023-10-17,Rejected,
995315,9715,2023-07-10,Rejected,
971414,3423,2023-07-28,Interviewed,4.0
971414,7142,2023-03-08,Interviewed,5.0
971414,13986,2023-08-28,Rejected,
971414,13295,2023-06-16,Interviewed,3.0
957754,3061,2023-08-12,Hired,3.0
957754,5902,2023-03-19,Hired,4.0
957754,2310,2023-07-22,Hired,1.0
957754,7726,2023-07-06,Rejected,
957754,5833,2023-06-22,Rejected,
967608,4706,2023-12-01,Rejected,
967608,131,2023-05-15,Hired,5.0
967608,7771,2023-06-05,Interviewed,2.0
801929,5416,2023-04-27,Applied,
801929,11303,2023-05-25,Applied,
958957,11364,2023-06-13,Interviewed,1.0
958957,8833,2023-05-11,Hired,5.0
958957,9683,2023-04-03,Applied,
958957,3263,2023-07-21,Hired,4.0
981022,8090,2023-11-05,Interviewed,4.0
981022,14200,2023-06-17,Applied,
981022,2722,2023-09-24,Interviewed,2.0
981022,3603,2023-07-13,Rejected,
981022,14355,2023-02-26,Interviewed,1.0
962527,4523,2023-12-07,Applied,
962527,8816,2023-08-21,Hired,1.0
962527,7350,2023-09-28,Hired,2.0
962527,4026,2023-01-21,Hired,5.0
958661,6562,2023-10-09,Rejected,
982045,7594,2023-10-13,Interviewed,4.0
982045,3548,2023-03-19,Hired,3.0
982045,8878,2023-06-05,Hired,1.0
977975,2862,2023-08-26,Interviewed,5.0
977975,1661,2023-07-17,Interviewed,2.0
990562,2229,2023-01-24,Hired,3.0
990562,1477,2023-10-19,Hired,5.0
959199,2379,2023-02-02,Applied,
959199,1537,2023-09-25,Applied,
959199,7884,2023-07-27,Applied,
959199,10169,2023-04-11,Interviewed,1.0
963366,7653,2023-05-03,Interviewed,2.0
963366,5955,2023-03-09,Interviewed,5.0
963366,2713,2023-03-09,Rejected,
963366,5171,2023-01-15,Interviewed,4.0
957900,3653,2023-02-12,Interviewed,1.0
957900,1985,2023-07-10,Interviewed,4.0
957900,1443,2023-03-02,Hired,5.0
989461,4849,2023-02-10,Hired,3.0
989461,7252,2023-02-23,Rejected,
838312,11287,2023-04-10,Interviewed,1.0
838312,3,2023-02-07,Hired,4.0
838312,414,2023-10-27,Hired,1.0
993306,8093,2023-11-12,Applied,
993306,7676,2023-04-24,Interviewed,3.0
616811,9981,2023-09-23,Rejected,
616811,11501,2023-05-21,Interviewed,3.0
616811,7003,2023-03-17,Applied,
616811,11388,2023-12-09,Rejected,
964128,336,2023-11-28,Applied,
581369,6717,2023-08-02,Rejected,
581369,1989,2023-09-26,Hired,3.0
581369,10918,2023-02-12,Rejected,
987412,2437,2023-10-10,Rejected,
997116,12445,2023-10-06,Applied,
997116,3087,2023-05-03,Applied,
973494,3431,2023-06-01,Applied,
973494,896,2023-09-22,Hired,1.0
973494,6705,2023-09-08,Hired,1.0
961119,10342,2023-04-05,Hired,5.0
961119,519,2023-02-16,Applied,
985518,7761,2023-12-21,Hired,4.0
985518,12980,2023-07-22,Applied,
985518,4995,2023-02-20,Hired,1.0
985518,7656,2023-03-02,Interviewed,1.0
970919,3275,2023-08-23,Hired,4.0
970919,3541,2023-09-17,Interviewed,5.0
970919,8353,2023-06-02,Hired,2.0
938725,5079,2023-06-20,Rejected,
938725,8880,2023-05-20,Interviewed,4.0
991598,14361,2023-12-04,Hired,2.0
977950,277,2023-07-03,Interviewed,2.0
424119,5504,2023-08-14,Applied,
424119,528,2023-03-09,Rejected,
424119,13829,2023-05-20,Applied,
850359,625,2023-03-16,Hired,1.0
850359,5563,2023-04-06,Hired,3.0
850359,3836,2023-05-11,Interviewed,2.0
987659,4940,2023-09-14,Hired,4.0
987659,6231,2023-09-03,Rejected,
964690,13480,2023-07-21,Hired,2.0
964690,4299,2023-12-22,Interviewed,2.0
964690,9845,2023-07-17,Hired,5.0
964690,12049,2023-02-06,Applied,
976959,5032,2023-03-28,Hired,2.0
976959,14086,2023-03-24,Hired,4.0
987016,2344,2023-10-09,Interviewed,5.0
987016,8000,2023-05-27,Applied,
957853,14098,2023-10-20,Applied,
975799,1973,2023-03-02,Interviewed,2.0
975799,5121,2023-07-28,Applied,
975799,9829,2023-01-13,Applied,
975799,9103,2023-01-18,Rejected,
975799,6447,2023-10-23,Rejected,
971599,1853,2023-07-09,Interviewed,4.0
971599,1129,2023-02-28,Interviewed,3.0
971599,10370,2023-07-14,Applied,
971599,13917,2023-12-23,Applied,
971599,8943,2023-05-07,Hired,3.0
852346,11809,2023-07-22,Hired,4.0
852346,10580,2023-05-06,Interviewed,3.0
852346,14265,2023-11-09,Hired,5.0
852346,9732,2023-01-14,Applied,
974619,8674,2023-08-14,Applied,
972163,6204,2023-11-06,Hired,1.0
972163,10427,2023-09-12,Hired,1.0
972163,14413,2023-06-13,Hired,5.0
972068,11182,2023-09-26,Applied,
972068,2250,2023-10-10,Hired,5.0
972068,8373,2023-10-09,Interviewed,5.0
973434,8598,2023-02-23,Interviewed,1.0
973434,7864,2023-09-18,Interviewed,4.0
973434,12891,2023-09-13,Applied,
973434,11607,2023-03-06,Applied,
973434,9434,2023-02-01,Hired,4.0
978812,10631,2023-11-25,Interviewed,3.0
978812,1567,2023-04-22,Interviewed,1.0
985463,4174,2023-05-27,Applied,
985463,7864,2023-08-22,Hired,3.0
993788,8470,2023-05-16,Applied,
993788,12477,2023-04-12,Rejected,
993788,10762,2023-08-03,Rejected,
993788,14326,2023-12-17,Interviewed,5.0
980099,8991,2023-08-18,Rejected,
960085,12393,2023-12-01,Applied,
960085,5610,2023-10-06,Rejected,
960085,9972,2023-07-01,Hired,3.0
960085,2221,2023-10-14,Interviewed,1.0
960085,5607,2023-03-27,Rejected,
811613,12395,2023-04-24,Rejected,
961280,8243,2023-06-01,Applied,
984214,6347,2023-04-14,Hired,5.0
964927,194,2023-01-03,Hired,1.0
967138,11887,2023-09-19,Rejected,
731545,9370,2023-11-14,Interviewed,5.0
731545,14183,2023-04-10,Interviewed,3.0
995175,7356,2023-10-18,Interviewed,3.0
995175,12695,2023-04-01,Hired,5.0
995175,10829,2023-09-03,Applied,
978401,2692,2023-03-19,Hired,5.0
978401,4428,2023-04-07,Applied,
978401,5298,2023-12-06,Rejected,
978401,14379,2023-03-11,Applied,
989691,12526,2023-08-28,Applied,
989691,5242,2023-02-19,Applied,
989691,4904,2023-09-17,Hired,1.0
989691,3927,2023-01-19,Interviewed,4.0
988882,8195,2023-01-01,Rejected,
988882,8136,2023-05-05,Hired,4.0
988882,5186,2023-06-02,Rejected,
988882,11526,2023-08-12,Interviewed,4.0
983158,7108,2023-09-22,Rejected,
983158,12594,2023-12-03,Rejected,
983158,1090,2023-07-28,Applied,
983158,10612,2023-11-25,Interviewed,1.0
983158,3415,2023-09-08,Interviewed,4.0
956196,5790,2023-01-16,Hired,3.0
956196,12851,2023-09-04,Applied,
956196,14155,2023-08-19,Applied,
956196,981,2023-07-06,Rejected,
956196,8568,2023-06-08,Applied,
963317,14460,2023-03-27,Hired,5.0
996930,12345,2023-10-22,Interviewed,2.0
996930,8851,2023-07-22,Rejected,
996930,4172,2023-09-19,Interviewed,4.0
996930,7519,2023-04-01,Applied,
996930,14526,2023-05-26,Hired,3.0
887393,5555,2023-02-07,Hired,5.0
887393,9428,2023-10-28,Rejected,
887393,7509,2023-11-10,Rejected,
887393,2767,2023-07-22,Hired,3.0
968726,5801,2023-03-02,Applied,
968726,1288,2023-09-15,Hired,4.0
968726,4441,2023-11-13,Applied,
968726,10056,2023-03-13,Rejected,
968726,777,2023-07-19,Rejected,
927937,3953,2023-11-04,Applied,
927937,7864,2023-08-28,Interviewed,3.0
957988,5317,2023-08-24,Hired,3.0
957988,4935,2023-10-28,Interviewed,1.0
957988,12774,2023-06-25,Interviewed,2.0
957988,11249,2023-03-16,Rejected,
985690,1072,2023-11-12,Hired,1.0
985690,2039,2023-08-28,Hired,1.0
985690,504,2023-08-24,Applied,
985690,11321,2023-05-27,Rejected,
801398,8988,2023-03-13,Hired,1.0
801398,9702,2023-01-12,Hired,2.0
953766,12698,2023-07-14,Interviewed,3.0
953766,4764,2023-05-27,Interviewed,2.0
953766,7230,2023-02-13,Interviewed,4.0
953766,8205,2023-12-24,Rejected,
953766,5952,2023-07-25,Applied,
988476,11879,2023-07-14,Applied,
988707,13421,2023-02-07,Interviewed,4.0
988707,5951,2023-02-04,Rejected,
988707,9415,2023-03-02,Applied,
988707,5296,2023-06-13,Interviewed,5.0
992637,4360,2023-03-25,Hired,5.0
992637,1174,2023-08-27,Hired,1.0
985704,6037,2023-09-24,Applied,
985704,7908,2023-06-17,Applied,
483853,3476,2023-08-06,Applied,
483853,4645,2023-09-27,Hired,4.0
968328,11361,2023-04-04,Interviewed,2.0
979267,1757,2023-04-25,Hired,1.0
979267,9812,2023-06-18,Hired,1.0
979267,11783,2023-04-07,Hired,3.0
979267,14166,2023-02-22,Rejected,
963484,9912,2023-05-24,Applied,
963484,14138,2023-01-21,Interviewed,5.0
963484,9373,2023-07-01,Applied,
979237,13308,2023-05-15,Hired,3.0
979237,14170,2023-08-17,Hired,4.0
979237,179,2023-11-25,Applied,
979237,13188,2023-01-18,Rejected,
978728,9536,2023-12-10,Applied,
978728,4457,2023-07-15,Interviewed,2.0
978728,10,2023-09-27,Hired,3.0
979413,2204,2023-07-28,Rejected,
979413,13767,2023-09-22,Applied,
979413,7873,2023-02-18,Hired,5.0
979413,2146,2023-08-18,Applied,
979413,820,2023-09-22,Interviewed,1.0
983634,1967,2023-03-05,Rejected,
983634,14467,2023-05-15,Interviewed,2.0
983634,12203,2023-01-22,Applied,
983634,12549,2023-05-08,Hired,5.0
983634,8280,2023-03-27,Interviewed,4.0
957820,5691,2023-09-24,Rejected,
957820,13587,2023-05-02,Interviewed,5.0
991961,2073,2023-02-07,Interviewed,3.0
964279,13235,2023-11-28,Rejected,
964279,5705,2023-05-16,Hired,1.0
964279,10852,2023-05-24,Rejected,
959736,7434,2023-05-27,Applied,
959736,10829,2023-04-13,Applied,
971439,9866,2023-08-23,Rejected,
988541,948,2023-01-18,Interviewed,3.0
988541,3590,2023-05-13,Hired,2.0
985862,12046,2023-10-17,Hired,1.0
985862,250,2023-12-18,Applied,
985862,10961,2023-07-03,Interviewed,4.0
985862,7355,2023-06-05,Applied,
975590,1765,2023-02-26,Rejected,
975590,13211,2023-01-01,Rejected,
975590,14507,2023-05-18,Rejected,
976396,11748,2023-11-19,Interviewed,3.0
976396,4855,2023-05-12,Interviewed,2.0
976396,1575,2023-01-28,Rejected,
976396,5043,2023-07-06,Hired,2.0
976396,11297,2023-03-27,Rejected,
960047,11371,2023-10-23,Interviewed,4.0
997272,2605,2023-05-23,Hired,1.0
997272,1988,2023-02-22,Hired,3.0
997272,2575,2023-04-20,Interviewed,1.0
974073,5926,2023-05-25,Rejected,
974073,10635,2023-04-15,Hired,1.0
974073,554,2023-04-27,Rejected,
960516,5899,2023-01-15,Interviewed,3.0
960516,5817,2023-08-14,Interviewed,3.0
960516,14571,2023-11-04,Applied,
960516,5682,2023-04-02,Hired,4.0
967891,14533,2023-02-09,Hired,5.0
967891,14556,2023-07-03,Applied,
967891,14226,2023-05-14,Hired,2.0
967891,13716,2023-11-25,Rejected,
972757,8790,2023-12-14,Hired,5.0
972757,4497,2023-12-08,Interviewed,5.0
972757,13667,2023-11-26,Hired,4.0
972757,5161,2023-09-11,Applied,
972757,8162,2023-07-16,Rejected,
966446,7571,2023-08-12,Interviewed,2.0
986772,1301,2023-08-12,Interviewed,2.0
986772,9178,2023-09-25,Hired,2.0
961065,11970,2023-02-21,Hired,3.0
961065,7668,2023-10-04,Interviewed,1.0
961065,2849,2023-02-22,Interviewed,5.0
961065,12756,2023-10-16,Rejected,
961065,1989,2023-12-16,Interviewed,1.0
989373,5204,2023-02-22,Applied,
989373,654,2023-09-19,Interviewed,2.0
989373,2398,2023-12-25,Hired,3.0
989373,1405,2023-06-23,Hired,2.0
963516,9666,2023-07-03,Rejected,
963516,7152,2023-01-10,Applied,
963516,566,2023-02-24,Rejected,
963516,10447,2023-01-07,Interviewed,2.0
985540,6062,2023-12-12,Rejected,
985540,13345,2023-11-17,Rejected,
985540,4694,2023-08-07,Interviewed,1.0
997694,35,2023-10-15,Interviewed,3.0
997694,3008,2023-09-23,Interviewed,3.0
997694,11581,2023-06-07,Rejected,
997694,13772,2023-11-24,Hired,2.0
997694,10058,2023-01-28,Interviewed,1.0
978955,338,2023-12-23,Rejected,
983800,1127,2023-08-22,Applied,
983800,2145,2023-04-12,Hired,1.0
983800,1128,2023-07-04,Hired,1.0
983800,13664,2023-06-27,Hired,3.0
970005,9244,2023-03-16,Interviewed,2.0
970005,11185,2023-09-06,Applied,
970005,13088,2023-03-14,Applied,
970005,6842,2023-08-23,Interviewed,3.0
984507,2255,2023-03-26,Rejected,
974532,8578,2023-05-20,Rejected,
974532,13086,2023-11-06,Applied,
974532,2285,2023-08-07,Rejected,
813035,1745,2023-06-10,Applied,
813035,12431,2023-02-24,Hired,3.0
979136,1394,2023-10-01,Hired,3.0
979136,14011,2023-03-05,Rejected,
979136,17,2023-05-13,Interviewed,1.0
979136,9815,2023-06-23,Interviewed,2.0
937789,7817,2023-09-26,Rejected,
937789,333,2023-04-03,Hired,2.0
937789,14141,2023-12-07,Hired,2.0
937789,1735,2023-07-13,Interviewed,2.0
937789,6045,2023-08-09,Rejected,
977426,3858,2023-03-05,Rejected,
970985,13965,2023-11-12,Interviewed,3.0
970985,5704,2023-07-21,Hired,4.0
970985,10827,2023-01-18,Hired,4.0
970985,12959,2023-12-26,Applied,
970985,10068,2023-04-23,Rejected,
960685,3248,2023-08-21,Applied,
960685,6768,2023-11-17,Rejected,
960685,7616,2023-06-23,Applied,
960685,4962,2023-07-09,Interviewed,5.0
960685,3326,2023-05-17,Interviewed,3.0
970506,1078,2023-08-24,Hired,3.0
970506,2972,2023-03-03,Hired,2.0
970506,6144,2023-06-09,Applied,
970506,10006,2023-05-27,Hired,5.0
966875,12329,2023-08-28,Applied,
966875,3358,2023-02-05,Hired,5.0
966875,3256,2023-11-19,Rejected,
966875,964,2023-05-15,Applied,
966875,5974,2023-05-17,Interviewed,3.0
34045,847,2023-03-03,Rejected,
34045,7086,2023-12-21,Interviewed,3.0
34045,183,2023-12-06,Interviewed,5.0
34045,12200,2023-02-26,Interviewed,5.0
34045,12284,2023-02-06,Rejected,
962593,3159,2023-11-16,Rejected,
962593,11348,2023-05-07,Rejected,
990500,1288,2023-11-18,Rejected,
990500,9259,2023-07-22,Rejected,
990500,5276,2023-06-13,Hired,4.0
990500,7138,2023-12-27,Applied,
965299,3837,2023-06-12,Rejected,
965299,5964,2023-09-05,Hired,3.0
965299,10360,2023-11-17,Hired,4.0
965299,10696,2023-08-15,Interviewed,5.0
965299,1435,2023-10-27,Interviewed,1.0
967596,3293,2023-03-12,Rejected,
948098,6077,2023-06-27,Applied,
948098,10259,2023-10-23,Rejected,
977740,1876,2023-05-16,Interviewed,2.0
977740,3776,2023-03-14,Applied,
977740,12382,2023-08-08,Rejected,
989681,13272,2023-11-03,Interviewed,5.0
982604,6791,2023-03-21,Applied,
965316,10987,2023-01-27,Interviewed,1.0
965316,11118,2023-10-09,Applied,
965316,3875,2023-03-12,Rejected,
965316,6535,2023-03-07,Rejected,
965316,4424,2023-08-10,Applied,
962639,12341,2023-05-20,Interviewed,3.0
962639,14095,2023-08-26,Applied,
986881,9287,2023-09-03,Rejected,
991109,12503,2023-10-26,Rejected,
991109,10158,2023-11-20,Hired,3.0
991109,6909,2023-12-13,Interviewed,4.0
991109,7983,2023-05-18,Applied,
991109,4589,2023-12-22,Interviewed,2.0
845170,380,2023-09-16,Hired,3.0
845170,10812,2023-03-26,Interviewed,3.0
845170,11032,2023-01-13,Applied,
845170,2957,2023-11-22,Hired,5.0
845170,8868,2023-01-25,Applied,
963647,10813,2023-03-10,Hired,5.0
963647,8378,2023-12-22,Rejected,
963647,8817,2023-11-18,Interviewed,3.0
963647,9311,2023-07-09,Hired,4.0
963647,11458,2023-05-12,Applied,
981330,12554,2023-08-18,Rejected,
981330,9823,2023-04-23,Rejected,
981330,9227,2023-03-04,Hired,5.0
983872,5021,2023-02-24,Interviewed,1.0
967809,5150,2023-10-01,Interviewed,1.0
967809,3564,2023-07-19,Applied,
967809,9754,2023-09-28,Rejected,
872537,13146,2023-08-18,Hired,1.0
872537,5992,2023-01-13,Rejected,
872537,3532,2023-11-19,Interviewed,4.0
958434,3161,2023-09-20,Applied,
958434,4292,2023-03-16,Applied,
993305,14522,2023-08-01,Interviewed,5.0
993305,589,2023-02-12,Interviewed,1.0
993305,3356,2023-07-03,Applied,
968859,12576,2023-12-14,Interviewed,4.0
968878,5703,2023-01-11,Applied,
968878,8200,2023-04-11,Interviewed,4.0
957010,4397,2023-09-18,Interviewed,2.0
975624,7215,2023-10-13,Rejected,
975624,5831,2023-06-06,Hired,3.0
979344,6841,2023-01-18,Applied,
979344,4700,2023-08-14,Interviewed,5.0
979344,3665,2023-06-21,Hired,3.0
979344,8063,2023-08-26,Rejected,
979344,5507,2023-09-19,Interviewed,4.0
988241,869,2023-05-20,Applied,
988241,4003,2023-02-02,Rejected,
988241,4766,2023-11-24,Applied,
988241,5816,2023-04-12,Interviewed,3.0
584393,12901,2023-07-20,Hired,5.0
978561,5552,2023-06-08,Hired,3.0
978561,6876,2023-11-27,Rejected,
978561,10043,2023-09-25,Hired,3.0
978561,1770,2023-08-20,Hired,4.0
978561,7414,2023-01-27,Applied,
974291,1194,2023-04-24,Rejected,
993344,3534,2023-11-22,Applied,
983670,3542,2023-08-04,Applied,
912720,5028,2023-10-20,Applied,
912720,8887,2023-08-27,Interviewed,3.0
912720,12851,2023-09-15,Interviewed,4.0
912720,1420,2023-07-13,Interviewed,1.0
912720,11785,2023-12-14,Hired,1.0
970535,1744,2023-11-27,Interviewed,5.0
970535,387,2023-11-27,Rejected,
970535,1064,2023-07-27,Hired,3.0
970535,11240,2023-11-12,Hired,3.0
993950,4749,2023-03-23,Interviewed,2.0
993950,672,2023-07-18,Rejected,
993950,2279,2023-01-27,Hired,4.0
962363,7043,2023-12-18,Rejected,
962363,11845,2023-12-23,Interviewed,5.0
969422,13391,2023-02-19,Rejected,
969422,11677,2023-09-18,Hired,2.0
969422,8859,2023-11-05,Rejected,
969422,7823,2023-08-19,Rejected,
969422,6590,2023-01-02,Interviewed,1.0
962172,6477,2023-09-03,Applied,
962172,181,2023-04-16,Applied,
962172,2303,2023-05-12,Hired,4.0
962172,3920,2023-08-12,Rejected,
789113,14273,2023-06-23,Rejected,
789113,858,2023-07-07,Rejected,
789113,9679,2023-09-16,Rejected,
789113,9961,2023-10-25,Rejected,
958956,13155,2023-04-09,Interviewed,5.0
908578,810,2023-03-19,Interviewed,3.0
934030,10335,2023-10-25,Interviewed,4.0
934030,5023,2023-04-15,Interviewed,2.0
428971,3636,2023-06-14,Hired,4.0
428971,3271,2023-05-11,Interviewed,3.0
428971,10334,2023-02-07,Applied,
428971,3424,2023-10-04,Interviewed,4.0
428971,13061,2023-01-19,Hired,4.0
988485,7571,2023-07-11,Rejected,
988485,13772,2023-07-04,Interviewed,5.0
988485,8929,2023-04-14,Hired,4.0
988485,8840,2023-05-28,Hired,4.0
960825,478,2023-05-04,Rejected,
960825,7201,2023-07-28,Interviewed,2.0
960825,10481,2023-03-01,Interviewed,3.0
981020,3745,2023-06-23,Rejected,
981020,3054,2023-03-09,Applied,
981020,10132,2023-03-22,Hired,2.0
981020,1234,2023-02-20,Hired,4.0
964785,12359,2023-01-11,Applied,
964785,7886,2023-07-10,Hired,2.0
964785,7407,2023-03-12,Applied,
964785,11980,2023-05-26,Rejected,
964785,3223,2023-02-04,Applied,
968673,13245,2023-12-14,Interviewed,1.0
968673,7213,2023-09-10,Applied,
968673,516,2023-09-06,Applied,
968673,8650,2023-10-24,Interviewed,3.0
968673,6638,2023-02-03,Rejected,
965587,10933,2023-05-27,Interviewed,2.0
988265,188,2023-07-20,Hired,5.0
988265,10287,2023-03-17,Hired,5.0
988265,12669,2023-02-15,Applied,
986759,3455,2023-07-09,Interviewed,3.0
964387,1716,2023-09-11,Applied,
964387,7858,2023-05-28,Interviewed,2.0
964387,1077,2023-04-25,Applied,
336771,7370,2023-06-06,Applied,
945428,14341,2023-10-02,Rejected,
962086,10411,2023-01-01,Applied,
960817,2474,2023-02-07,Rejected,
960817,1428,2023-09-28,Interviewed,5.0
960817,6219,2023-03-10,Hired,2.0
960817,12199,2023-09-02,Applied,
960817,12810,2023-09-19,Rejected,
960374,12511,2023-05-25,Rejected,
960374,11289,2023-10-25,Rejected,
960374,13989,2023-11-17,Interviewed,3.0
960374,3492,2023-04-21,Rejected,
960374,9099,2023-07-06,Hired,5.0
